"timstamp","fx_rate","timestamp for entry"
"1636601773000","0.696903","2021-11-11"
"1636601783000","0.696825","2021-11-11"
"1636601794000","0.696864","2021-11-11"
"1636601805000","0.696888","2021-11-11"
"1636601815000","0.696884","2021-11-11"
"1636601826000","0.696884","2021-11-11"
"1636601836000","0.696888","2021-11-11"
"1636601844000","0.696845","2021-11-11"
"1636601856000","0.696937","2021-11-11"
"1636601867000","0.696927","2021-11-11"
"1636601877000","0.696937","2021-11-11"
"1636601887000","0.69699","2021-11-11"
"1636601897000","0.69699","2021-11-11"
"1636601906000","0.69699","2021-11-11"
"1636601916000","0.69701","2021-11-11"
"1636601928000","0.697146","2021-11-11"
"1636601938000","0.69701","2021-11-11"
"1636601947000","0.697024","2021-11-11"
"1636601958000","0.697151","2021-11-11"
"1636601967000","0.696995","2021-11-11"
"1636601979000","0.697","2021-11-11"
"1636601990000","0.696952","2021-11-11"
"1636602000000","0.696956","2021-11-11"
"1636602010000","0.696942","2021-11-11"
"1636602020000","0.696932","2021-11-11"
"1636602030000","0.696937","2021-11-11"
"1636602041000","0.696995","2021-11-11"
"1636602052000","0.696986","2021-11-11"
"1636602062000","0.696981","2021-11-11"
"1636602072000","0.696961","2021-11-11"
"1636602080000","0.696922","2021-11-11"
"1636602093000","0.696942","2021-11-11"
"1636602103000","0.696932","2021-11-11"
"1636602113000","0.696952","2021-11-11"
"1636602123000","0.696903","2021-11-11"
"1636602131000","0.696854","2021-11-11"
"1636602144000","0.696854","2021-11-11"
"1636602152000","0.69685","2021-11-11"
"1636602164000","0.696913","2021-11-11"
"1636602175000","0.696913","2021-11-11"
"1636602185000","0.696942","2021-11-11"
"1636602194000","0.696937","2021-11-11"
"1636602205000","0.696879","2021-11-11"
"1636602216000","0.696908","2021-11-11"
"1636602226000","0.696864","2021-11-11"
"1636602235000","0.696913","2021-11-11"
"1636602245000","0.696845","2021-11-11"
"1636602253000","0.696845","2021-11-11"
"1636602264000","0.69685","2021-11-11"
"1636602277000","0.69685","2021-11-11"
"1636602286000","0.696864","2021-11-11"
"1636602295000","0.696786","2021-11-11"
"1636602306000","0.69682","2021-11-11"
"1636602319000","0.696791","2021-11-11"
"1636602328000","0.696811","2021-11-11"
"1636602339000","0.696738","2021-11-11"
"1636602349000","0.696786","2021-11-11"
"1636602358000","0.696801","2021-11-11"
"1636602369000","0.696762","2021-11-11"
"1636602380000","0.696786","2021-11-11"
"1636602390000","0.696767","2021-11-11"
"1636602401000","0.696801","2021-11-11"
"1636602411000","0.696738","2021-11-11"
"1636602416000","0.696748","2021-11-11"
"1636602429000","0.696752","2021-11-11"
"1636602442000","0.696816","2021-11-11"
"1636602452000","0.696806","2021-11-11"
"1636602461000","0.696748","2021-11-11"
"1636602472000","0.696757","2021-11-11"
"1636602483000","0.696743","2021-11-11"
"1636602493000","0.696801","2021-11-11"
"1636602502000","0.696752","2021-11-11"
"1636602510000","0.696757","2021-11-11"
"1636602524000","0.696786","2021-11-11"
"1636602531000","0.696757","2021-11-11"
"1636602543000","0.696777","2021-11-11"
"1636602554000","0.69685","2021-11-11"
"1636602565000","0.696748","2021-11-11"
"1636602574000","0.696806","2021-11-11"
"1636602585000","0.696748","2021-11-11"
"1636602591000","0.696748","2021-11-11"
"1636602605000","0.696748","2021-11-11"
"1636602616000","0.696801","2021-11-11"
"1636602626000","0.696757","2021-11-11"
"1636602636000","0.696816","2021-11-11"
"1636602646000","0.696772","2021-11-11"
"1636602656000","0.696767","2021-11-11"
"1636602667000","0.696733","2021-11-11"
"1636602677000","0.696791","2021-11-11"
"1636602687000","0.696786","2021-11-11"
"1636602690000","0.696743","2021-11-11"
"1636602706000","0.696791","2021-11-11"
"1636602712000","0.696743","2021-11-11"
"1636602727000","0.696786","2021-11-11"
"1636602739000","0.696922","2021-11-11"
"1636602749000","0.696728","2021-11-11"
"1636602760000","0.696738","2021-11-11"
"1636602769000","0.696782","2021-11-11"
"1636602780000","0.696748","2021-11-11"
"1636602790000","0.696743","2021-11-11"
"1636602800000","0.696752","2021-11-11"
"1636602810000","0.696748","2021-11-11"
"1636602820000","0.696728","2021-11-11"
"1636602831000","0.69666","2021-11-11"
"1636602842000","0.696607","2021-11-11"
"1636602852000","0.696621","2021-11-11"
"1636602859000","0.696597","2021-11-11"
"1636602872000","0.696607","2021-11-11"
"1636602883000","0.696602","2021-11-11"
"1636602893000","0.696617","2021-11-11"
"1636602903000","0.696655","2021-11-11"
"1636602913000","0.696612","2021-11-11"
"1636602923000","0.69666","2021-11-11"
"1636602932000","0.696612","2021-11-11"
"1636602938000","0.696607","2021-11-11"
"1636602953000","0.696655","2021-11-11"
"1636602965000","0.696636","2021-11-11"
"1636602969000","0.696636","2021-11-11"
"1636602981000","0.696641","2021-11-11"
"1636602987000","0.696641","2021-11-11"
"1636603006000","0.696617","2021-11-11"
"1636603016000","0.69666","2021-11-11"
"1636603023000","0.696617","2021-11-11"
"1636603036000","0.69668","2021-11-11"
"1636603047000","0.696626","2021-11-11"
"1636603056000","0.696626","2021-11-11"
"1636603066000","0.696641","2021-11-11"
"1636603074000","0.696641","2021-11-11"
"1636603088000","0.696655","2021-11-11"
